Interval,Street,Count,
1,STERLING BLVD, 1,
1,HUTCH RIVER PKWY, 1,
1,Prince St, 2,
1,E 10 St, 5,
1,SILVER BEECH LN, 1,
1,BEARDSLEE RD, 1,
1,W Houston St, 1,
1,PINE ST, 43,
1,271 ST, 1,
1,Midland Ave, 1,
1,W 4TH ST, 1,
1,THE SPOUT, 1,
1,TRINITY PL, 1,
1,Lebanon St, 1,
1,E 76 St, 3,
1,CUSHMAN RD, 1,
1,CHAMBERLAIN ST, 4,
1,Regent Street, 1,
1,WRIGHT ST, 1,
1,BRUCE PARK AVE, 2,
1,110 ST, 7,
1,DE REIMER AVE, 1,
1,US HIGHWAY 1 AND 9, 2,
1,JOSHUA DR, 1,
1,BEVERLY RD, 1,
1,CROWELL AVE, 1,
1,DAIBES CT, 1,
1,BROWN ST, 1,
1,SHELBURNE RD, 1,
1,ROSEMONT ST, 1,
1,WAVERLY AVE, 1,
1,MONTGOMERY PL, 3,
1,W MOUNT PLEASANT AVE, 2,
1,FEEKS LN, 1,
1,CORLIES AVE, 1,
1,E 64 St, 4,
1,Heron Hill, 1,
1,HOLMES CT, 2,
1,WOODLAND RD, 1,
1,E 88 ST, 91,
1,RALPH AVE, 1,
1,COUNTRY RIDGE DR, 1,
1,Laight St, 1,
1,CRANBERRY CT, 3,
1,KEW AVE, 1,
1,MINEOLA AVE, 1,
1,WALLACE AVE, 3,
1,Kingsland str, 1,
1,ROSEMONT PL, 1,
1,BRAXTON ST, 1,
1,CYPRESS AVE, 1,
1,COVE LN, 1,
1,CENTRAL DR, 1,
1,SUTPHIN BLVD, 3,
1,ROWLAND RD, 1,
1,CATHERINE ST, 1,
1,MONTGOMERY ST, 3,
1,MACDOUGAL ST, 33,
1,BROWNS RIVER RD, 2,
1,PURDY ST, 1,
1,55 AVE, 1,
1,COLONIAL RD, 1,
1,BAY RIDGE PKWY, 2,
1,70 AVE, 3,
1,MONTGOMERY RD, 1,
1,STEWART AVE, 6,
1,UN PLAZA, 46,
1,Round Swamp Rd, 1,
1,134 ST, 1,
1,SUPERIOR RD, 1,
1,COLDEN ST, 2,
1,E 76 ST, 121,
1,BANK ST, 55,
1,Azalea Court, 1,
1,BRUSSEL DR, 2,
1,BAY DRIVEWAY, 1,
1,POPLAR AVE, 1,
1,Parkside Drive N., 3,
1,MINEOLA BLVD, 2,
1,16TH ST, 1,
1,E 52 ST, 97,
1,LONGACRE AVE, 1,
1,CARLTON TER, 1,
1,CALHOUN AVE, 1,
1,WOODCREST DR, 2,
1,GRANT ST, 1,
1,W 79 St, 3,
1,W 46TH ST, 1,
1,E 40 St, 9,
1,JORALEMON ST, 9,
1,DEERHAVEN RD, 1,
1,LAKESIDE AVE, 1,
1,W PENN ST, 2,
1,GREENWICH AVE, 58,
1,RIFLE CAMP RD, 1,
1,15TH ST, 2,
1,Adams St, 1,
1,W 79 ST, 105,
1,PERLMAN PL, 5,
1,Riverwalk Place, 1,
1,Kew Drive, 1,
1,CROFT PL, 1,
1,STRATFORD AVE, 2,
1,CABRINI BLVD, 14,
1,82 Dr, 1,
1,SASSINORO BLVD, 1,
1,2 PL, 3,
1,CEDAR WOODS LN, 1,
1,HORSESHOE PATH, 1,
1,W 161 ST, 3,
1,DONCASTER RD, 1,
1,WOODHAVEN BLVD, 1,
1,SKYVIEW DR, 3,
1,6 AVE, 350,
1,COMET RD, 1,
1,E 64 ST, 93,
1,BROOKRIDGE RD, 1,
1,EAST ST, 4,
1,BERNARD ST, 4,
1,Blue Hill Terrace, 1,
1,W 67 St, 4,
1,2 Pl, 1,
1,Mcdonough St, 1,
1,JEWETT AVE, 1,
1,49TH ST, 1,
1,E 52 St, 4,
1,ORANGEBURG RD, 1,
1,AVENUE C, 69,
1,AVENUE B, 43,
1,OLLIVER CT, 3,
1,AVENUE D, 9,
1,grove rd, 1,
1,BREEZYWAY, 3,
1,Irving Pl, 3,
1,ARDEN DR, 5,
1,SUMMER ST, 3,
1,WOODHULL LANDING RD, 1,
1,AVENUE A, 30,
1,W 67 ST, 121,
1,E OLIVE ST, 2,
1,STEEPLE CT, 1,
1,SYCAMORE DR, 1,
1,Hudson street, 2,
1,E 27 ST, 58,
1,W 55 ST, 133,
1,61 St, 1,
1,WELTER AVE, 1,
1,Pennbrook Ct, 1,
1,CHAMPLAIN AVE, 1,
1,MELBOURNE AVE, 1,
1,SHUTTER LN, 1,
1,33 RD, 4,
1,E 15 St, 6,
1,CENTRAL PARK RD, 1,
1,LAKE ST, 2,
1,2 ST, 3,
1,85 RD, 4,
1,BATTERY AVE, 2,
1,west gate drive, 1,
1,W 5TH ST, 1,
1,Tower Center Blvd, 1,
1,E 27 St, 4,
1,DANTE PL, 2,
1,W 55 St, 3,
1,ISLAND RD, 1,
1,WOODLAKE DR W, 3,
1,VAN WYCK EXPWY, 2,
1,OLD WESTBURY RD, 7,
1,N FORDHAM RD, 2,
1,Emma Court, 1,
1,HOMER AVE, 1,
1,BERNARD DR, 2,
1,GARTH RD, 2,
1,HUXLEY RD, 1,
1,ALLSTON PL, 1,
1,BARCLAY ST, 48,
1,21 ST, 9,
1,E 15 ST, 59,
1,N ISLAND DR, 3,
1,GREENWICH CT, 1,
1,University Pl, 1,
1,hudson street, 1,
1,LAMBS LN, 1,
1,HARBORVIEW E, 1,
1,CROSS BAY BLVD, 8,
1,ERIE ST, 4,
1,North Ave, 1,
1,CLINTON AVE, 13,
1,85 ST, 4,
1,PEAR TREE LN, 1,
1,WILLOUGHBY AVE, 5,
1,KELLOGG HILL RD, 1,
1,N WASHINGTON ST, 1,
1,CLAPBOARD HILL RD, 1,
1,W SOUTH ORANGE AVE, 1,
1,GRAND VIEW AVE, 2,
1,E 39 ST, 99,
1,W 43 ST, 211,
1,GREENWICH DR, 1,
1,W 108 St, 3,
1,AMELIA DR, 1,
1,LINCOLN AVE, 6,
1,Spring Street, 1,
1,ASHFORD AVE, 1,
1,VANDERBILT AVE, 38,
1,64 AVE, 9,
1,SELOVER RD, 1,
1,RAILROAD AVE, 2,
1,SCULPTORS WAY, 1,
1,LEWIS PKWY, 1,
1,21 RD, 4,
1,Briarwood Lane, 1,
1,S ST, 4,
1,171 ST, 1,
1,ARBOR PATH, 1,
1,135 AVE, 1,
1,E 39 St, 9,
1,HUNTER ST, 2,
1,W 43 St, 9,
1,W 173 ST, 4,
1,E 40 ST, 75,
1,57 AV, 4,
1,W 2 ST, 1,
1,W 108 ST, 18,
1,EAST BROADWAY, 1,
1,LUIS MUNOZ MARIN BLV, 1,
1,49 AVE, 5,
1,EVANS DR, 1,
1,36 AVE, 1,
1,LIGHTHOUSE RD, 2,
1,CHATSWORTH CT, 1,
1,MAPLE AVE, 7,
1,N 11 ST, 6,
1,CATHERINE RD, 1,
1,WAYSIDE LN, 2,
1,LIBRARY LN, 1,
1,CLAFLIN AVE, 2,
1,FORREST AVE, 1,
1,RUTHERFORD AVE, 1,
1,POUND HOLLOW RD, 4,
1,KINGS HWY, 3,
1,57 Av, 1,
1,BROOKLYN AVE, 3,
1,PERTH RD, 1,
1,FINLEY ST, 1,
1,Northern Boulevard, 1,
1,RAY ST, 1,
1,97 ST, 3,
1,VERNON BLVD, 9,
1,BEECHWOOD RD, 1,
1,2ND ST, 14,
1,SOUNDVIEW RD, 2,
1,85 St, 1,
1,PARK RD, 1,
1,PRESCOTT ST, 1,
1,GLEN ROCK RD, 2,
1,HANSON PL, 1,
1,W 18 St, 5,
1,RICHMOND CT, 2,
1,MADERA ST, 1,
1,Doris Parkway, 2,
1,LITCHFIELD AVE, 1,
1,LAKE AVE, 3,
1,SALEM RD, 1,
1,DODWORTH ST, 1,
1,AUGIES PATH, 1,
1,W 86 ST, 106,
1,MOHEGAN AVE, 4,
1,STRAWBERRY HILL AVE, 4,
1,W 31 St, 2,
1,EASTCHESTER RD, 4,
1,20 Ave, 1,
1,ORMONT LN, 2,
1,158 ST, 1,
1,PARK ST, 3,
1,BIRCH AVE, 1,
1,WOLKOFF LA, 1,
1,Bush Place, 1,
1,NASSAU AVE, 1,
1,W 86 St, 4,
1,Palasadium Drive, 1,
1,E 8 ST, 36,
1,SHORE ROAD, 1,
1,Ravine Ave., 1,
1,W 31 ST, 54,
1,Fireside Rd, 1,
1,DURYEA RD, 1,
1,ONEIDA RD, 1,
1,W 98 ST, 21,
1,W Broadway, 1,
1,Sherwood Ave, 1,
1,S MAIN ST, 2,
1,EVE LN, 1,
1,S 10 ST, 1,
1,E 8 St, 2,
1,S VAN BRUNT ST, 3,
1,ASPEN DR W, 1,
1,REVILLE ST, 3,
1,W 5 ST, 3,
1,S 4 ST, 6,
1,12 ST, 5,
1,Duffield St, 1,
1,W 98 St, 2,
1,MASPETH AVE, 1,
1,BIRCH HILL RD, 1,
1,SELMAR CT, 2,
1,DENMAN ST, 2,
1,W 157 ST, 3,
1,INWOOD AVE, 1,
1,FULTON AVE, 1,
1,BANKER ST, 1,
1,51 AVE, 6,
1,RHODA ST, 1,
1,12 St, 1,
1,150 AVE, 1,
1,STILES LN, 1,
1,HAMILTON TER, 2,
1,123, 1,
1,CARTHAGE RD, 1,
1,MOUNTAINSIDE DR, 1,
1,27 AVE, 1,
1,School St., 1,
1,Mulberry Ave, 1,
1,EXECUTIVE BLVD, 2,
1,greene st, 1,
1,CRABTREE LN, 2,
1,W 133 St, 1,
1,HIGHWOOD TER, 2,
1,VALENTINES RD, 1,
1,HURON ST, 1,
1,HARBOR VIEW DR, 1,
1,174 ST, 1,
1,BEECHWOOD LN, 7,
1,ST NICHOLAS TERR, 1,
1,KENSINGTON RD, 2,
1,MARTIN DR, 1,
1,W 18 ST, 57,
1,BARKER DR, 1,
1,Country Club Drive, 1,
1,SPRUCE ST, 109,
1,RTE 46E, 1,
1,HARMONY LN, 1,
1,W 145 ST, 3,
1,Stratford Court, 1,
1,Ambleside Lane, 1,
1,BELLEVILLE AVE, 1,
1,83 AVE, 4,
1,W 170 ST, 3,
1,GATES AVE, 5,
1,Midwood Road, 2,
1,FERNDALE BLVD, 1,
1,PARK PL, 20,
1,BEACH 40TH ST, 1,
1,10TH ST, 7,
1,SPRUCE RD, 1,
1,RIVER DR S, 7,
1,Seamans Neck Road, 2,
1,MORNINGSIDE RD, 1,
1,W 238 ST, 1,
1,Industrial ave, 1,
1,BEACH 142ND ST, 1,
1,HURON RD, 1,
1,WOODOAK DR, 1,
1,BAYARD ST, 6,
1,MCCAIN CT, 1,
1,STEINWAY ST, 6,
1,PARK DR E, 1,
1,CLUB DR, 5,
1,SENATOR ST, 2,
1,FORSYTH ST, 3,
1,W 182 ST, 1,
1,137 ST, 1,
1,EVANS ST, 1,
1,SPERRY BLVD, 2,
1,FRANKLIN BLVD, 1,
1,186 LA, 3,
1,EDMORE AVE, 1,
1,FILLMORE AVE, 1,
1,W 121 St, 3,
1,POST ST, 1,
1,DOGWOOD LN, 2,
1,OLD CEDAR SWAMP RD, 2,
1,W 133 ST, 2,
1,CLUB DRIVE, 1,
1,E 92 St, 4,
1,HOME ST, 2,
1,BLEECKER ST, 129,
1,Ave Of The Americas, 1,
1,YONKERS AVE, 1,
1,1ST ST, 10,
1,CHERRY VALLEY AVE, 2,
1,HUBER PL, 1,
1,Cooper Sq, 1,
1,RICHBELL RD, 2,
1,POST RD, 3,
1,DUSTON RD, 1,
1,E 92 ST, 43,
1,BATEMAN PL, 2,
1,QUINBY RIDGE RD, 2,
1,BUTTERWOOD LN E, 2,
1,JOCELYN AVE, 1,
1,E 80 St, 7,
1,MORRIS PARK AVE, 1,
1,PEARSALL AVE, 1,
1,ROXTON RD, 1,
1,149 ST, 2,
1,W 19TH ST, 1,
1,EVANS PL, 1,
1,Country Lane, 1,
1,S 4 St, 1,
1,Center Blvd, 1,
1,73 RD, 2,
1,61 ST, 3,
1,BURKEWOOD RD, 1,
1,150 ST, 2,
1,LONDONDERRY DR, 1,
1,CHRYSTIE ST, 38,
1,W 121 ST, 16,
1,KENMARE ST, 7,
1,KNIGHTSBRIDGE RD, 2,
1,VERONICA PL, 2,
1,PARK LN, 3,
1,RICHMOND AVE, 2,
1,ARDEN ST, 4,
1,PINEHURST AVE, 8,
1,PONY TRL, 1,
1,MIDDLE COUNTRY RD, 1,
1,JOLINE AVE, 1,
1,Bergen St, 1,
1,Dean Drive, 2,
1,EDGEMERE ST, 2,
1,Schmidt Ave, 1,
1,LAWSON ST, 1,
1,E 79 ST, 230,
1,MANSE ST, 1,
1,OVERBROOK LN, 1,
1,West 30th, 1,
1,S FRANKLIN TPKE, 1,
1,W LOINES AVE, 1,
1,E Broadway, 2,
1,HORTON ST, 2,
1,ASTORIA BLVD, 4,
1,PRIVATE RD, 2,
1,68 AVE, 1,
1,Walton Avenue, 1,
1,STARLING RD, 1,
1,HARVARD AVE, 1,
1,Ft Washington Ave, 6,
1,MEADOW PL, 1,
1,Battery Pl, 3,
1,SECOND AVE, 1,
1,ALDEN ST, 1,
1,DOGWOOD HL, 1,
1,QUEENS BLVD, 20,
1,TEMPLE ST, 1,
1,BRITE AVE, 1,
1,BRIDGE ST, 14,
1,ULSTER DR, 1,
1,HUDSON ST, 142,
1,7TH ST, 5,
1,Allen St, 1,
1,E 79 St, 16,
1,DAYTON DR, 1,
1,FALMOUTH RD, 2,
1,BROWNING AVE, 1,
1,Onderdonk Ave, 1,
1,EMPIRE BLVD, 2,
1,MONTAGUE ST, 9,
1,LIBERTY RD, 1,
1,E 80 ST, 129,
1,BACH CT, 1,
1,LAKE DR, 1,
1,CHARLOTTE DR, 2,
1,E 67 ST, 25,
1,YOUNG AVE, 1,
1,Cricket Lane, 1,
1,E 118 ST, 14,
1,Allen Pl, 1,
1,LINDER COURT, 1,
1,BEAUMONT DR, 1,
1,W RED OAK LN, 1,
1,DORCHESTER RD, 3,
1,E 106 St, 1,
1,CONCOURSE VILLAGE W, 4,
1,KOLBERT DR, 1,
1,Frost Pond Road, 1,
1,Jeffrey place, 1,
1,TRESSER BLVD, 2,
1,ARDEN PL, 1,
1,PEARL ST, 32,
1,SHIPHERD AVE, 1,
1,LIBERTY ST, 35,
1,GRAFTON AVE, 1,
1,Wall St. W, 1,
1,5 th Ave, 1,
1,COTTAGE PL, 2,
1,PATRICIA LN, 1,
1,LISPENARD ST, 13,
1,MIDWOOD ST, 2,
1,KENTUCKY ST, 1,
1,10 AVE, 113,
1,MOFFETT ST, 1,
1,Harbor Acres Road, 3,
1,REGENCY PL, 2,
1,FOXCROFT RD, 1,
1,GAY ST, 2,
1,W 71 St, 4,
1,48 ST, 2,
1,POST LA, 1,
1,LINCOLN PLAZA, 3,
1,ROCKLAND AVE, 3,
1,Newark Street, 5,
1,SIMPSON ST, 1,
1,E 43 ST, 21,
1,GRACIE TERR, 2,
1,SHELDRAKE AVE, 1,
1,3 Ave, 24,
1,PELTON AVE, 1,
1,ROCKLAND DR, 1,
1,W 71 ST, 81,
1,EDGE CT, 1,
1,198 ST, 1,
1,MIDWOOD RD, 1,
1,JEFFERSON ST, 7,
1,The Drawbridge, 1,
1,GLIMCHER REALTY WAY, 3,
1,METROPOLITAN AVE, 9,
1,N 1 ST, 5,
1,SWAN CT, 1,
1,NEW JERSEY 17, 1,
1,Briant Avenue, 1,
1,WEAVER ST/UNIT 19B, 1,
1,E 106 ST, 9,
1,ARGYLE AVE, 3,
1,36 St, 1,
1,E 43 St, 1,
1,PATCHEN AVE, 1,
1,DOMAIN ST, 1,
1,CATHEDRAL PKWY, 5,
1,Gordon Court, 1,
1,E 55 St, 2,
1,W 58 St, 5,
1,Fulton Avenue, 1,
1,VALLEY VIEW RD, 1,
1,EAGLES BLF, 1,
1,Exchange Pl, 2,
1,Argyle Rd, 1,
1,36 ST, 14,
1,Maple, 2,
1,City Hall Plaza, 1,
1,LONGVUE AVE, 1,
1,BRIDGE PLZ N, 1,
1,STRATFORD RD, 1,
1,HARBOR VIEW RD, 1,
1,THORNGROVE LN, 1,
1,BALLANTINE RD, 1,
1,West Avenue, 1,
1,MACE AVE, 2,
1,SUTTON PL, 16,
1,FARMSIDE DR, 1,
1,E 55 ST, 67,
1,PARK PLAZA DR, 1,
1,LENOX AVE, 37,
1,West lane, 1,
1,Cornell nPlace, 1,
1,North Avenue West, 2,
1,KISSENA BLVD, 3,
1,SEAWANE DR, 2,
2,29 ST, 22,
2,COLONIAL PKWY, 2,
2,E 53 St, 2,
2,POST OFFICE RD, 1,
2,WESTGATE RD, 1,
2,FENIMORE ST, 1,
2,AVE AT PORT IMPERIAL, 8,
2,SAINT PAULS AVE, 1,
2,OLD PENT RD, 1,
2,TERMAKAY DR, 1,
2,S New York Rd, 1,
2,HARBOR RD, 2,
2,LARKSPUR LN, 2,
2,ATLANTIC AVE, 11,
2,MARYMOUNT AVE, 1,
2,VELA WAY, 1,
2,W 12 ST, 161,
2,STEVEN LN, 19,
2,GREENWOOD AVE, 1,
2,86 AVE, 1,
2,W 105 ST, 18,
2,HERRICKS RD, 1,
2,29 St, 5,
2,E PROSPECT AVE, 2,
2,E 53 ST, 92,
2,SHAWNEE AVE, 3,
2,CLEVELAND ST, 2,
2,12TH ST, 6,
2,Lawn Terrace, 1,
2,ELIZABETH ST, 35,
2,E PARSONAGE WAY, 1,
2,BOELSEN CR, 1,
2,ICAHN STADIUM, 1,
2,30 RD, 2,
2,LAFAYETTE AVE, 6,
2,SPRINGWOOD DR, 1,
2,0, 1,
2,1, 1,
2,BROADHOLLOW RD, 7,
2,TUCKAHOE RD, 2,
2,ALEXANDER DR, 1,
2,OVERLOOK LN, 1,
2,259 ST, 2,
2,LAKE SHORE DR, 1,
2,RIDGE RD, 6,
2,MERCEDES WAY, 3,
2,Maiden La, 2,
2,47 Ave, 4,
2,KENT ST, 2,
2,LANDMARK SQ, 2,
2,Tower RD, 1,
2,W 117 ST, 10,
2,WILLIAMSBRIDGE RD, 2,
2,Bay Street, 1,
2,RISK AVE, 1,
2,OAK PL, 1,
2,W 24 ST, 212,
2,ROCKLAND PARK AVE, 1,
2,St Nicholas Ave, 1,
2,BEACH 9TH ST, 1,
2,BEACH 129TH ST, 1,
2,108 St, 2,
2,STUYVESANT ST, 1,
2,COMMERCE WAY, 1,
2,PUTNAM AVE, 6,
2,Bridge Plaza, 1,
2,17 ST, 1,
2,RIVERSIDE BLVD, 226,
2,CLARK RD, 1,
2,HARBOR PL, 1,
2,Dean St, 1,
2,E 65 St, 7,
2,145 ST, 1,
2,TRENTON TER, 2,
2,STEPHENS DR, 1,
2,GIRARD ST, 1,
2,GLEN COVE RD, 5,
2,SCHIEFFELIN AVE, 2,
2,BAILIWICK RD, 1,
2,CLARK ST, 16,
2,SPRINGFIELD AVE, 4,
2,W 207 St, 1,
2,ASHFORD DR, 1,
2,54 Rd, 1,
2,MILBURN RD, 1,
2,W 12 St, 4,
2,DEY ST, 1,
2,EAST AVE, 1,
2,BARRAUD DR, 1,
2,SKYLINE DRIVE, 1,
2,W 105 St, 1,
2,E 65 ST, 147,
2,RIVERSVILLE RD, 2,
2,DEDRICK PL, 2,
2,NORTHFIELD RD, 1,
2,66 RD, 1,
2,54 ST, 1,
2,Hilton Court, 1,
2,E 28 St, 3,
2,Hilltop Drive, 2,
2,RHINE AVE, 1,
2,NORTH AVE, 6,
2,BOULEVARD, 5,
2,NOTCH PARK RD, 1,
2,OVERLOOK RD, 3,
2,BROWNS RD, 3,
2,US Highway 1 and 9 S, 1,
2,16 AVE, 1,
2,BRIGHTWOOD ST, 5,
2,CROSBY ST, 83,
2,SOUTH FIELD AV, 1,
2,CHAPEL AVE, 1,
2,MEADOW LN, 2,
2,ROUTE-120, 1,
2,AMITY ST, 1,
2,FIFTH AVE, 4,
2,SAWMILL LANE, 1,
2,SHIELDS AVE, 1,
2,Village Circle Dr., 1,
2,WEBRO RD, 1,
2,FORDHAM PLAZA, 1,
2,17 RD, 1,
2,Kent Ave, 1,
2,AVALON ROAD, 1,
2,DEERFIELD LN, 1,
2,LITTLE PLAINES RD, 1,
2,Elmwood Lane, 1,
2,ORLOFF AVE, 1,
2,VAL PARK AVE, 2,
2,WAUKENA AVE, 1,
2,RACE TRACK DR, 3,
2,PURCHASE STREET, 1,
2,FELLOWSHIP RD, 1,
2,DRIFTWOOD DR, 1,
2,DEWITT AVE, 1,
2,Chestnut Drive, 4,
2,REVONAH AVE, 1,
2,Tulip Lane, 1,
2,CLEVELAND PL, 2,
2,DECATUR ST, 3,
2,6 Ave, 43,
2,ST JAMES AVE, 1,
2,NORTHFIELD ST, 1,
2,66 ST, 2,
2,260 St, 1,
2,E 41 ST, 21,
2,CANTIAGUE ROCK RD, 1,
2,BEARD ST, 2,
2,US HIGHWAY 1, 3,
2,MENAHAN ST, 1,
2,MIRO PL, 1,
2,Wooster St, 1,
2,BERESFORD LN, 1,
2,ELIZABETH AVE, 1,
2,CENTRAL PARK SOUTH, 328,
2,Charlton St, 1,
2,Trenton Harbourton, 1,
2,ANNADALE RD, 1,
2,SOUTH OXFORD ST, 2,
2,LUDLOW LN, 2,
2,Park Avenue, 1,
2,TYSENS LA, 1,
2,CABOT CT, 1,
2,CLARKSON CT, 1,
2,TICE BLVD, 5,
2,ROUTE 4 E, 1,
2,NEPPERHAN AVE, 1,
2,MORAN PLACE, 1,
2,PHYLLIS DR, 1,
2,260 ST, 1,
2,FAIRVIEW DR, 1,
2,E 41 St, 3,
2,WICKHAM RD, 1,
2,OLD POND RD, 1,
2,MESEROLE AVE, 1,
2,QUARRY DRV, 1,
2,MICKLE AVE, 1,
2,CEDARWOOD LN, 1,
2,McCrea Lane, 1,
2,GRAND AVE, 16,
2,DEPOT SQ, 1,
2,Berkeley Pl, 1,
2,WALL ST, 206,
2,EDGECOMBE AVE, 12,
2,Deer Run, 1,
2,STACK DR, 1,
2,GREENVILLE RD, 2,
2,WALDWICK AVE, 1,
2,3RD ST, 3,
2,WESTWOOD AVE, 1,
2,E 124 St, 1,
2,WEST LN, 1,
2,Regency Manor Drive, 1,
2,NORTH ST, 6,
2,LEE PL, 3,
2,LUCENA DR, 2,
2,194 ST, 1,
2,MASON ST, 2,
2,N 8 ST, 1,
2,OVERLOOK DR, 1,
2,THOLLEN ST, 1,
2,W 154 ST, 1,
2,Paterson plank road, 1,
2,CHANNEL DR, 1,
2,DIETERLE CR, 1,
2,MILTON AVE, 2,
2,KLIMBACK CT, 1,
2,HUNTERS POINT AVE, 2,
2,W 142 ST, 10,
2,WAINWRIGHT ST, 1,
2,E 124 ST, 3,
2,MERRILL LYNCH DR, 1,
2,river road, 1,
2,Kips ridge, 1,
2,E 112 St, 1,
2,NORTH HANGAR RD, 1,
2,6TH AVE, 1,
2,FIELDING AVE, 1,
2,Newton Plaza, 1,
2,BOYNTON AVE, 1,
2,21 AVE, 8,
2,DORAL DR, 2,
2,W 85 ST, 82,
2,SICKLES ST, 2,
2,CHUBB AVE, 1,
2,ARISTA DR, 7,
2,E 28 ST, 49,
2,TENAFLY RD, 1,
2,Prospect Pk W, 1,
2,TEMPESTA TER, 1,
2,Cape Liberty Port, 1,
2,LION LN, 1,
2,E 188 ST, 1,
2,N RIDGE ST, 1,
2,ELDERT LA, 1,
2,Red Apple Court, 1,
2,PORT IMPERIAL BLVD, 2,
2,MARTOOL DR, 1,
2,FRELINGHUYSEN AVE, 1,
2,STEVEN ST, 1,
2,LORRAINE AVE, 2,
2,LEE RD, 2,
2,W 85 St, 3,
2,BRAE BLVD, 5,
2,BRIDGEPORT AVE, 1,
2,SALEM ROAD, 1,
2,1ST AVE, 1,
2,77 AVE, 1,
2,BOOTH ST, 5,
2,62ND ST, 1,
2,34 AVE, 3,
2,FRANK W BURR BLVD, 11,
2,COMMONWEALTH BLVD, 1,
2,MYRNA LA, 1,
2,FAIRVIEW LN, 1,
2,SPRING VALLEY AVE, 1,
2,BEACH 219TH ST, 1,
2,W 130 ST, 6,
2,BAYBERRY RD, 1,
2,W 97 ST, 30,
2,NASSAU DR, 1,
2,WOOD AVE, 1,
2,Lenox Road, 1,
2,MERRITT 7, 3,
2,PERRIDALE CT, 1,
2,133 AVE, 1,
2,WILLOW AVE, 3,
2,W 76 St, 4,
2,Kimball Drive, 1,
2,MURRAY ST,67,
2,MARGARET AVE, 4,
2,W 117 St, 1,
2,PLAZA 9, 1,
2,SICKLETOWN RD, 2,
2,BIRCHWOOD PARK DR, 1,
2,BERKELEY AVE, 1,
2,NYALA FARMS RD, 1,
2,SOMERVILLE RD, 1,
2,ROCKAWAY BEACH BLVD, 3,
2,WARBURTON AVE, 3,
2,W 130 St, 1,
2,MEADOW DR, 1,
2,OAK ST, 3,
2,91 AVE, 3,
2,W 97 St, 1,
2,157 ST, 2,
2,E 16 St, 4,
2,BUCKINGHAM RD, 8,
2,HARVARD CT, 1,
2,SOUND ST, 3,
2,42 ST, 13,
2,BATTERY PARK PLAZA, 4,
2,ROCKAWAY POINT BLVD, 1,
2,MARGARET CORBIN DRIV, 3,
2,PHEASANT LN, 2,
2,TIMOTHY RD, 1,
2,N RIDGE RD, 1,
2,W 76 ST, 103,
2,Franklin Ave, 2,
2,42 Rd, 1,
2,BANGALL AMENIA RD, 2,
2,W PARK PL, 1,
2,ELIZABETH DR, 3,
2,Bensel Drive, 1,
2,Paragon Drive, 1,
2,RIGA ST, 1,
2,ARBUCKLE AVE, 1,
2,NEW DORP PLAZA, 1,
2,IONIA AVE, 1,
2,CHRISTOPHER ST, 80,
2,South End Ave, 6,
2,170 ST, 4,
2,RIVERDALE AVE, 3,
2,128 Ave, 1,
2,EMBURY AVE, 1,
2,QUAIL CT, 1,
2,E 16 ST, 49,
2,HARVARD DR, 1,
2,CENTRAL PARK WEST, 363,
2,FINGERBOARD RD, 1,
2,42 RD, 2,
2,30 ST, 9,
2,HIAWATHA DR, 1,
2,ST NICHOLAS AVE, 36,
2,WHITMAN DR, 1,
2,CAMBRIDGE AVE, 3,
2,GARDEN STATE PLAZA, 2,
2,KENNEDY BLVD E, 3,
2,COMBS AVE, 4,
2,BERKLEY AVE, 1,
2,Carmine St, 1,
2,LA RUE DR, 1,
2,ARTIS RD, 1,
2,JAMES DR, 1,
2,MONTROSE PL, 1,
2,CHAPEL GATE LN, 1,
2,W 64 St, 2,
2,W 129 ST, 4,
2,FENIMORE RD, 5,
2,COLONIAL SPRINGS RD, 1,
2,ANDRESS TER, 2,
2,SARAH DR, 1,
2,E 100 ST, 5,
2,River Court, 1,
2,W 52 St, 4,
2,E DEVONIA AVE, 2,
2,W HOUSTON ST, 18,
2,220 PL, 1,
2,FISH AVE, 3,
2,tonnelle ave, 1,
2,SUNNYVALE RD, 1,
2,ALLEN RD, 3,
2,JUNEAU BLVD, 1,
2,WOODBINE AVE, 3,
2,W 64 ST, 85,
2,JUSTIN RD, 1,
2,CURTIS PL, 1,
2,KNEELAND AVE, 1,
2,GRACE CT, 1,
2,43 AVE, 14,
2,70 ST, 2,
2,Vesey St, 1,
2,26TH ST, 1,
2,DARINA CT, 2,
2,MORRIS ST, 2,
2,N 5TH ST, 1,
2,FARMHAVEN AVE, 1,
2,Highland Ave, 1,
2,Frank W. Burr Blvd, 1,
2,Curtis Point Drive, 1,
2,E 140 ST, 1,
2,ALANTIC ST, 1,
2,PALMER SQ E, 1,
2,GLEN AVE, 2,
2,N 10 ST, 2,
2,JAMES ST, 2,
2,W WILDWOOD RD, 2,
2,WESTCHESTER AVE, 25,
2,MURRAY LN, 1,
2,LINCOLN RD, 2,
2,VINCENT ST, 1,
2,S DUTCHER ST, 1,
2,W 4 St, 6,
2,west broadway, 1,
2,ST RAYMOND AVE, 1,
2,WATERVIEW BLVD, 2,
2,E 93 St, 5,
2,W 40 St, 5,
2,Service Road, 1,
2,CRANBERRY ST, 1,
2,FURTHER LN, 2,
2,MANOR RD, 2,
2,MOORLAND DR, 1,
2,BOLTON AVE, 1,
